0.1 0.75 0.0
0.11 0.75 0.0
0.12 0.75 0.0
0.13 0.75 0.0
0.14 0.75 0.0
0.15 0.75 0.0
0.16 0.75 0.0
0.17 0.75 0.0
0.18 0.75 0.0
0.19 0.75 0.0
0.2 0.75 0.0
0.21 0.75 0.0
0.22 0.75 0.0
0.23 0.75 0.0
0.24 0.75 0.0
0.25 0.75 0.0
0.1 0.76 0.0
0.11 0.76 0.0
0.12 0.76 0.0
0.13 0.76 0.0
0.14 0.76 0.0
0.15 0.76 0.0
0.16 0.76 0.0
0.17 0.76 0.0
0.18 0.76 0.0
0.19 0.76 0.0
0.2 0.76 0.0
0.21 0.76 0.0
0.22 0.76 0.0
0.23 0.76 0.0
0.24 0.76 0.0
0.25 0.76 0.0
0.1 0.77 4e-05
0.11 0.77 0.00196
0.12 0.77 0.0
0.13 0.77 0.0
0.14 0.77 0.0
0.15 0.77 0.0
0.16 0.77 0.0
0.17 0.77 0.0
0.18 0.77 0.0
0.19 0.77 0.0
0.2 0.77 0.0
0.21 0.77 0.0
0.22 0.77 0.0
0.23 0.77 0.0
0.24 0.77 0.0
0.25 0.77 0.0
0.1 0.78 0.07523
0.11 0.78 0.57816
0.12 0.78 0.10031
0.13 0.78 6e-05
0.14 0.78 0.0
0.15 0.78 0.0
0.16 0.78 0.0
0.17 0.78 0.0
0.18 0.78 0.0
0.19 0.78 0.0
0.2 0.78 0.0
0.21 0.78 0.0
0.22 0.78 0.0
0.23 0.78 0.0
0.24 0.78 0.0
0.25 0.78 0.0
0.1 0.79 0.6596
0.11 0.79 0.30667
0.12 0.79 0.59191
0.13 0.79 0.73487
0.14 0.79 0.33959
0.15 0.79 1e-05
0.16 0.79 0.0
0.17 0.79 0.0
0.18 0.79 0.0
0.19 0.79 0.0
0.2 0.79 0.0
0.21 0.79 0.0
0.22 0.79 0.0
0.23 0.79 0.0
0.24 0.79 0.0
0.25 0.79 0.0
0.1 0.8 0.92395
0.11 0.8 0.97427
0.12 0.8 0.91474
0.13 0.8 0.35399
0.14 0.8 0.82728
0.15 0.8 0.05025
0.16 0.8 0.54511
0.17 0.8 0.0
0.18 0.8 0.0
0.19 0.8 0.0
0.2 0.8 0.0
0.21 0.8 0.0
0.22 0.8 0.0
0.23 0.8 0.0
0.24 0.8 0.0
0.25 0.8 0.0
0.1 0.81 0.05846
0.11 0.81 0.36533
0.12 0.81 0.13584
0.13 0.81 0.6739
0.14 0.81 0.91678
0.15 0.81 0.57038
0.16 0.81 0.37993
0.17 0.81 0.79547
0.18 0.81 0.86269
0.19 0.81 0.0
0.2 0.81 0.0
0.21 0.81 0.0
0.22 0.81 0.0
0.23 0.81 0.0
0.24 0.81 0.0
0.25 0.81 0.0
0.1 0.82 0.20883
0.11 0.82 0.09684
0.12 0.82 0.44245
0.13 0.82 0.11162
0.14 0.82 0.3184
0.15 0.82 0.44738
0.16 0.82 0.94581
0.17 0.82 0.89321
0.18 0.82 0.76901
0.19 0.82 0.0
0.2 0.82 0.0
0.21 0.82 0.0
0.22 0.82 0.0
0.23 0.82 0.0
0.24 0.82 0.0
0.25 0.82 0.0
0.1 0.83 0.12907
0.11 0.83 0.00587
0.12 0.83 0.04863
0.13 0.83 0.26562
0.14 0.83 0.10137
0.15 0.83 0.28789
0.16 0.83 0.36678
0.17 0.83 0.06519
0.18 0.83 0.81499
0.19 0.83 0.27738
0.2 0.83 1e-05
0.21 0.83 0.0
0.22 0.83 0.0
0.23 0.83 0.0
0.24 0.83 0.0
0.25 0.83 0.0
0.1 0.84 0.35484
0.11 0.84 0.11689
0.12 0.84 0.00328
0.13 0.84 0.09058
0.14 0.84 0.22404
0.15 0.84 0.21762
0.16 0.84 0.3631
0.17 0.84 0.02833
0.18 0.84 0.49028
0.19 0.84 0.72188
0.2 0.84 0.14847
0.21 0.84 0.0
0.22 0.84 0.0
0.23 0.84 0.0
0.24 0.84 0.0
0.25 0.84 0.0
0.1 0.85 0.3298
0.11 0.85 0.03009
0.12 0.85 0.27332
0.13 0.85 0.03986
0.14 0.85 0.79488
0.15 0.85 0.01731
0.16 0.85 0.00507
0.17 0.85 0.11967
0.18 0.85 0.2111
0.19 0.85 0.05698
0.2 0.85 0.43503
0.21 0.85 0.0
0.22 0.85 0.0
0.23 0.85 0.0
0.24 0.85 0.0
0.25 0.85 0.0
0.1 0.86 0.51628
0.11 0.86 0.10345
0.12 0.86 0.00315
0.13 0.86 0.01549
0.14 0.86 0.11937
0.15 0.86 0.30716
0.16 0.86 0.05394
0.17 0.86 0.16315
0.18 0.86 0.46431
0.19 0.86 0.15474
0.2 0.86 0.40141
0.21 0.86 0.0
0.22 0.86 0.0
0.23 0.86 0.0
0.24 0.86 0.0
0.25 0.86 0.0
0.1 0.87 0.00247
0.11 0.87 0.00021
0.12 0.87 0.00299
0.13 0.87 0.05264
0.14 0.87 0.399
0.15 0.87 0.12248
0.16 0.87 0.32238
0.17 0.87 0.10842
0.18 0.87 0.32725
0.19 0.87 0.17428
0.2 0.87 0.33399
0.21 0.87 0.0
0.22 0.87 0.0
0.23 0.87 0.0
0.24 0.87 0.0
0.25 0.87 0.0
0.1 0.88 0.00252
0.11 0.88 0.01981
0.12 0.88 0.20181
0.13 0.88 0.54182
0.14 0.88 0.00373
0.15 0.88 0.00301
0.16 0.88 0.02052
0.17 0.88 0.088
0.18 0.88 0.01971
0.19 0.88 0.61915
0.2 0.88 1e-05
0.21 0.88 0.0
0.22 0.88 0.0
0.23 0.88 0.0
0.24 0.88 0.0
0.25 0.88 0.0
0.1 0.89 0.0
0.11 0.89 0.00073
0.12 0.89 0.329
0.13 0.89 0.22064
0.14 0.89 0.0231
0.15 0.89 0.00451
0.16 0.89 0.12278
0.17 0.89 0.03533
0.18 0.89 0.03177
0.19 0.89 0.53072
0.2 0.89 0.0
0.21 0.89 0.0
0.22 0.89 0.0
0.23 0.89 0.0
0.24 0.89 0.0
0.25 0.89 0.0
0.1 0.9 0.0
0.11 0.9 1e-05
0.12 0.9 0.0
0.13 0.9 0.33559
0.14 0.9 0.00146
0.15 0.9 0.32316
0.16 0.9 0.51434
0.17 0.9 0.13946
0.18 0.9 0.0
0.19 0.9 0.0
0.2 0.9 0.0
0.21 0.9 0.0
0.22 0.9 0.0
0.23 0.9 0.0
0.24 0.9 0.0
0.25 0.9 0.0
0.1 0.91 1e-05
0.11 0.91 3e-05
0.12 0.91 1e-05
0.13 0.91 0.0
0.14 0.91 0.00015
0.15 0.91 0.66879
0.16 0.91 5e-05
0.17 0.91 0.02473
0.18 0.91 0.0
0.19 0.91 0.0
0.2 0.91 0.0
0.21 0.91 0.0
0.22 0.91 0.0
0.23 0.91 0.0
0.24 0.91 0.0
0.25 0.91 0.0
0.1 0.92 0.0
0.11 0.92 0.0
0.12 0.92 0.00021
0.13 0.92 0.0
0.14 0.92 1e-05
0.15 0.92 1e-05
0.16 0.92 0.01338
0.17 0.92 4e-05
0.18 0.92 1e-05
0.19 0.92 0.0
0.2 0.92 0.0
0.21 0.92 0.0
0.22 0.92 0.0
0.23 0.92 0.0
0.24 0.92 0.0
0.25 0.92 0.0
0.1 0.93 0.05366
0.11 0.93 0.0001
0.12 0.93 2e-05
0.13 0.93 6e-05
0.14 0.93 2e-05
0.15 0.93 0.0
0.16 0.93 0.00021
0.17 0.93 7e-05
0.18 0.93 0.00077
0.19 0.93 0.00218
0.2 0.93 4e-05
0.21 0.93 0.0
0.22 0.93 0.00029
0.23 0.93 0.0
0.24 0.93 0.0
0.25 0.93 0.0
0.1 0.94 1e-05
0.11 0.94 1e-05
0.12 0.94 0.00047
0.13 0.94 4e-05
0.14 0.94 0.00038
0.15 0.94 0.00055
0.16 0.94 0.00169
0.17 0.94 0.00615
0.18 0.94 0.00018
0.19 0.94 0.00299
0.2 0.94 0.00443
0.21 0.94 0.0002
0.22 0.94 0.00866
0.23 0.94 0.0
0.24 0.94 3e-05
0.25 0.94 0.0
0.1 0.95 1e-05
0.11 0.95 0.0
0.12 0.95 1e-05
0.13 0.95 5e-05
0.14 0.95 0.00011
0.15 0.95 0.0
0.16 0.95 0.0
0.17 0.95 0.10514
0.18 0.95 0.00013
0.19 0.95 0.27499
0.2 0.95 0.00803
0.21 0.95 0.01225
