0.1 0.75 0.0
0.11 0.75 0.0
0.12 0.75 0.0
0.13 0.75 0.0
0.14 0.75 0.0
0.15 0.75 0.0
0.16 0.75 0.0
0.17 0.75 0.0
0.18 0.75 0.0
0.19 0.75 0.0
0.2 0.75 0.0
0.21 0.75 0.0
0.22 0.75 0.0
0.23 0.75 0.0
0.24 0.75 0.0
0.25 0.75 0.0
0.1 0.76 0.0
0.11 0.76 0.0
0.12 0.76 0.0
0.13 0.76 0.0
0.14 0.76 0.0
0.15 0.76 0.0
0.16 0.76 0.0
0.17 0.76 0.0
0.18 0.76 0.0
0.19 0.76 0.0
0.2 0.76 0.0
0.21 0.76 0.0
0.22 0.76 0.0
0.23 0.76 0.0
0.24 0.76 0.0
0.25 0.76 0.0
0.1 0.77 0.00017
0.11 0.77 0.00316
0.12 0.77 0.0
0.13 0.77 0.0
0.14 0.77 0.0
0.15 0.77 0.0
0.16 0.77 0.0
0.17 0.77 0.0
0.18 0.77 0.0
0.19 0.77 0.0
0.2 0.77 0.0
0.21 0.77 0.0
0.22 0.77 0.0
0.23 0.77 0.0
0.24 0.77 0.0
0.25 0.77 0.0
0.1 0.78 0.53312
0.11 0.78 0.18064
0.12 0.78 0.00023
0.13 0.78 4e-05
0.14 0.78 0.0
0.15 0.78 0.0
0.16 0.78 0.0
0.17 0.78 0.0
0.18 0.78 0.0
0.19 0.78 0.0
0.2 0.78 0.0
0.21 0.78 0.0
0.22 0.78 0.0
0.23 0.78 0.0
0.24 0.78 0.0
0.25 0.78 0.0
0.1 0.79 0.33325
0.11 0.79 0.36746
0.12 0.79 0.26028
0.13 0.79 0.18146
0.14 0.79 0.03625
0.15 0.79 1e-05
0.16 0.79 0.0
0.17 0.79 0.0
0.18 0.79 0.0
0.19 0.79 0.0
0.2 0.79 0.0
0.21 0.79 0.0
0.22 0.79 0.0
0.23 0.79 0.0
0.24 0.79 0.0
0.25 0.79 0.0
0.1 0.8 0.07605
0.11 0.8 0.02566
0.12 0.8 0.08306
0.13 0.8 0.63767
0.14 0.8 0.13538
0.15 0.8 0.14754
0.16 0.8 0.03566
0.17 0.8 0.0
0.18 0.8 0.0
0.19 0.8 0.0
0.2 0.8 0.0
0.21 0.8 0.0
0.22 0.8 0.0
0.23 0.8 0.0
0.24 0.8 0.0
0.25 0.8 0.0
0.1 0.81 0.74963
0.11 0.81 0.43395
0.12 0.81 0.86219
0.13 0.81 0.32315
0.14 0.81 0.08322
0.15 0.81 0.14137
0.16 0.81 0.60018
0.17 0.81 0.18334
0.18 0.81 0.03711
0.19 0.81 0.0
0.2 0.81 0.0
0.21 0.81 0.0
0.22 0.81 0.0
0.23 0.81 0.0
0.24 0.81 0.0
0.25 0.81 0.0
0.1 0.82 0.35671
0.11 0.82 0.90316
0.12 0.82 0.55755
0.13 0.82 0.88838
0.14 0.82 0.64927
0.15 0.82 0.55262
0.16 0.82 0.05419
0.17 0.82 0.09973
0.18 0.82 0.14409
0.19 0.82 0.0
0.2 0.82 0.0
0.21 0.82 0.0
0.22 0.82 0.0
0.23 0.82 0.0
0.24 0.82 0.0
0.25 0.82 0.0
0.1 0.83 0.30756
0.11 0.83 0.99413
0.12 0.83 0.95136
0.13 0.83 0.73438
0.14 0.83 0.89863
0.15 0.83 0.71211
0.16 0.83 0.63322
0.17 0.83 0.93481
0.18 0.83 0.18501
0.19 0.83 0.09825
0.2 0.83 0.0
0.21 0.83 0.0
0.22 0.83 0.0
0.23 0.83 0.0
0.24 0.83 0.0
0.25 0.83 0.0
0.1 0.84 0.5812
0.11 0.84 0.88311
0.12 0.84 0.99672
0.13 0.84 0.90942
0.14 0.84 0.77596
0.15 0.84 0.78224
0.16 0.84 0.63673
0.17 0.84 0.97167
0.18 0.84 0.50971
0.19 0.84 0.27387
0.2 0.84 0.85153
0.21 0.84 0.0
0.22 0.84 0.0
0.23 0.84 0.0
0.24 0.84 0.0
0.25 0.84 0.0
0.1 0.85 0.41727
0.11 0.85 0.96971
0.12 0.85 0.70813
0.13 0.85 0.96014
0.14 0.85 0.20082
0.15 0.85 0.98269
0.16 0.85 0.99493
0.17 0.85 0.88033
0.18 0.85 0.78886
0.19 0.85 0.94302
0.2 0.85 0.13873
0.21 0.85 0.0
0.22 0.85 0.0
0.23 0.85 0.0
0.24 0.85 0.0
0.25 0.85 0.0
0.1 0.86 0.1231
0.11 0.86 0.8626
0.12 0.86 0.99685
0.13 0.86 0.98451
0.14 0.86 0.1362
0.15 0.86 0.69279
0.16 0.86 0.94605
0.17 0.86 0.83684
0.18 0.86 0.53569
0.19 0.86 0.84526
0.2 0.86 0.59859
0.21 0.86 0.0
0.22 0.86 0.0
0.23 0.86 0.0
0.24 0.86 0.0
0.25 0.86 0.0
0.1 0.87 0.08042
0.11 0.87 0.99979
0.12 0.87 0.99701
0.13 0.87 0.94736
0.14 0.87 0.60099
0.15 0.87 0.87752
0.16 0.87 0.67762
0.17 0.87 0.89158
0.18 0.87 0.67269
0.19 0.87 0.82572
0.2 0.87 0.66601
0.21 0.87 0.0
0.22 0.87 0.0
0.23 0.87 0.0
0.24 0.87 0.0
0.25 0.87 0.0
0.1 0.88 0.99743
0.11 0.88 0.98019
0.12 0.88 0.79796
0.13 0.88 0.45818
0.14 0.88 0.99627
0.15 0.88 0.99699
0.16 0.88 0.97948
0.17 0.88 0.912
0.18 0.88 0.98029
0.19 0.88 0.3723
0.2 0.88 0.0
0.21 0.88 0.0
0.22 0.88 0.0
0.23 0.88 0.0
0.24 0.88 0.0
0.25 0.88 0.0
0.1 0.89 0.0
0.11 0.89 2e-05
0.12 0.89 0.25703
0.13 0.89 0.36426
0.14 0.89 0.67112
0.15 0.89 0.99549
0.16 0.89 0.87702
0.17 0.89 0.96467
0.18 0.89 0.96823
0.19 0.89 0.26856
0.2 0.89 0.0
0.21 0.89 0.0
0.22 0.89 0.0
0.23 0.89 0.0
0.24 0.89 0.0
0.25 0.89 0.0
0.1 0.9 0.0
0.11 0.9 1e-05
0.12 0.9 0.0
0.13 0.9 0.16175
0.14 0.9 0.00034
0.15 0.9 0.67684
0.16 0.9 0.18375
0.17 0.9 0.86053
0.18 0.9 0.0
0.19 0.9 0.0
0.2 0.9 0.0
0.21 0.9 0.0
0.22 0.9 0.0
0.23 0.9 0.0
0.24 0.9 0.0
0.25 0.9 0.0
0.1 0.91 0.0
0.11 0.91 0.0
0.12 0.91 0.0
0.13 0.91 0.0
0.14 0.91 0.0
0.15 0.91 0.33119
0.16 0.91 0.0
0.17 0.91 0.00018
0.18 0.91 0.0
0.19 0.91 0.0
0.2 0.91 0.0
0.21 0.91 0.0
0.22 0.91 0.0
0.23 0.91 0.0
0.24 0.91 0.0
0.25 0.91 0.0
0.1 0.92 0.0
0.11 0.92 0.0
0.12 0.92 0.0
0.13 0.92 0.0
0.14 0.92 0.0
0.15 0.92 0.0
0.16 0.92 1e-05
0.17 0.92 0.0
0.18 0.92 0.0
0.19 0.92 0.0
0.2 0.92 0.0
0.21 0.92 0.0
0.22 0.92 0.0
0.23 0.92 0.0
0.24 0.92 0.0
0.25 0.92 0.0
0.1 0.93 0.0
0.11 0.93 0.0
0.12 0.93 0.0
0.13 0.93 0.0
0.14 0.93 0.0
0.15 0.93 0.0
0.16 0.93 0.0
0.17 0.93 0.0
0.18 0.93 1e-05
0.19 0.93 1e-05
0.2 0.93 0.0
0.21 0.93 0.0
0.22 0.93 0.0
0.23 0.93 0.0
0.24 0.93 0.0
0.25 0.93 0.0
0.1 0.94 0.0
0.11 0.94 0.0
0.12 0.94 2e-05
0.13 0.94 0.0
0.14 0.94 1e-05
0.15 0.94 0.0
0.16 0.94 0.0
0.17 0.94 0.0
0.18 0.94 0.0
0.19 0.94 0.0
0.2 0.94 1e-05
0.21 0.94 0.0
0.22 0.94 0.0
0.23 0.94 0.0
0.24 0.94 0.0
0.25 0.94 0.0
0.1 0.95 0.0
0.11 0.95 0.0
0.12 0.95 0.0
0.13 0.95 0.0
0.14 0.95 0.0
0.15 0.95 0.0
0.16 0.95 0.0
0.17 0.95 0.00025
0.18 0.95 0.0
0.19 0.95 0.0
0.2 0.95 4e-05
0.21 0.95 0.00191
0.22 0.95 0.00012
0.23 0.95 1e-05
0.24 0.95 0.0
