0.1 0.75 0.99989
0.11 0.75 0.99999
0.12 0.75 0.99999
0.13 0.75 1.0
0.14 0.75 1.0
0.15 0.75 1.0
0.16 0.75 1.0
0.17 0.75 0.99999
0.18 0.75 1.0
0.19 0.75 1.0
0.2 0.75 1.0
0.21 0.75 1.0
0.22 0.75 1.0
0.23 0.75 1.0
0.24 0.75 1.0
0.25 0.75 1.0
0.1 0.76 0.54236
0.11 0.76 0.99869
0.12 0.76 0.90189
0.13 0.76 0.99933
0.14 0.76 0.99998
0.15 0.76 1.0
0.16 0.76 0.99999
0.17 0.76 1.0
0.18 0.76 1.0
0.19 0.76 1.0
0.2 0.76 1.0
0.21 0.76 1.0
0.22 0.76 1.0
0.23 0.76 1.0
0.24 0.76 1.0
0.25 0.76 1.0
0.1 0.77 0.00735
0.11 0.77 0.39314
0.12 0.77 0.83208
0.13 0.77 0.99974
0.14 0.77 0.99998
0.15 0.77 0.99999
0.16 0.77 0.99998
0.17 0.77 0.99999
0.18 0.77 1.0
0.19 0.77 1.0
0.2 0.77 1.0
0.21 0.77 1.0
0.22 0.77 1.0
0.23 0.77 1.0
0.24 0.77 1.0
0.25 0.77 1.0
0.1 0.78 0.0
0.11 0.78 0.0
0.12 0.78 0.0
0.13 0.78 0.19869
0.14 0.78 0.8234
0.15 0.78 0.98412
0.16 0.78 0.99973
0.17 0.78 1.0
0.18 0.78 0.99998
0.19 0.78 0.99999
0.2 0.78 1.0
0.21 0.78 1.0
0.22 0.78 1.0
0.23 0.78 1.0
0.24 0.78 1.0
0.25 0.78 1.0
0.1 0.79 0.0
0.11 0.79 0.0
0.12 0.79 0.0
0.13 0.79 0.0
0.14 0.79 0.30387
0.15 0.79 0.36507
0.16 0.79 0.99425
0.17 0.79 0.99811
0.18 0.79 0.99991
0.19 0.79 1.0
0.2 0.79 1.0
0.21 0.79 1.0
0.22 0.79 1.0
0.23 0.79 1.0
0.24 0.79 1.0
0.25 0.79 1.0
0.1 0.8 0.0
0.11 0.8 0.0
0.12 0.8 0.0
0.13 0.8 0.0
0.14 0.8 0.0
0.15 0.8 0.0
0.16 0.8 0.0
0.17 0.8 0.54186
0.18 0.8 0.99985
0.19 0.8 0.99993
0.2 0.8 0.99997
0.21 0.8 1.0
0.22 0.8 1.0
0.23 0.8 1.0
0.24 0.8 1.0
0.25 0.8 1.0
0.1 0.81 0.0
0.11 0.81 0.0
0.12 0.81 0.0
0.13 0.81 0.0
0.14 0.81 0.0
0.15 0.81 0.0
0.16 0.81 0.0
0.17 0.81 0.0
0.18 0.81 0.0
0.19 0.81 0.99681
0.2 0.81 0.99993
0.21 0.81 0.99999
0.22 0.81 0.99999
0.23 0.81 0.99999
0.24 0.81 1.0
0.25 0.81 0.99999
0.1 0.82 0.0
0.11 0.82 0.0
0.12 0.82 0.0
0.13 0.82 0.0
0.14 0.82 0.0
0.15 0.82 0.0
0.16 0.82 0.0
0.17 0.82 0.0
0.18 0.82 0.0
0.19 0.82 0.9998
0.2 0.82 0.99966
0.21 0.82 0.99999
0.22 0.82 0.99998
0.23 0.82 0.99997
0.24 0.82 0.99999
0.25 0.82 0.99998
0.1 0.83 0.0
0.11 0.83 0.0
0.12 0.83 0.0
0.13 0.83 0.0
0.14 0.83 0.0
0.15 0.83 0.0
0.16 0.83 0.0
0.17 0.83 0.0
0.18 0.83 0.0
0.19 0.83 0.0
0.2 0.83 0.7085
0.21 0.83 0.99995
0.22 0.83 0.99975
0.23 0.83 0.99997
0.24 0.83 0.99998
0.25 0.83 0.99997
0.1 0.84 0.0
0.11 0.84 0.0
0.12 0.84 0.0
0.13 0.84 0.0
0.14 0.84 0.0
0.15 0.84 0.0
0.16 0.84 0.0
0.17 0.84 0.0
0.18 0.84 0.0
0.19 0.84 0.0
0.2 0.84 0.0
0.21 0.84 0.99996
0.22 0.84 0.999
0.23 0.84 0.99992
0.24 0.84 0.99998
0.25 0.84 0.99997
0.1 0.85 0.0
0.11 0.85 0.0
0.12 0.85 0.0
0.13 0.85 0.0
0.14 0.85 0.0
0.15 0.85 0.0
0.16 0.85 0.0
0.17 0.85 0.0
0.18 0.85 0.0
0.19 0.85 0.0
0.2 0.85 3e-05
0.21 0.85 0.90931
0.22 0.85 0.99951
0.23 0.85 0.99993
0.24 0.85 0.99996
0.25 0.85 0.99994
0.1 0.86 0.0
0.11 0.86 0.0
0.12 0.86 0.0
0.13 0.86 0.0
0.14 0.86 0.0
0.15 0.86 0.0
0.16 0.86 0.0
0.17 0.86 0.0
0.18 0.86 0.0
0.19 0.86 0.0
0.2 0.86 0.0
0.21 0.86 0.89868
0.22 0.86 0.99979
0.23 0.86 0.99984
0.24 0.86 0.99984
