0.1 0.75 0.14974
0.11 0.75 0.14979
0.12 0.75 0.15316
0.13 0.75 0.15021
0.14 0.75 0.14818
0.15 0.75 0.14896
0.16 0.75 0.14882
0.17 0.75 0.14529
0.18 0.75 0.14479
0.19 0.75 0.14905
0.2 0.75 0.14645
0.21 0.75 0.14305
0.22 0.75 0.14267
0.23 0.75 0.14374
0.24 0.75 0.14294
0.25 0.75 0.13941
0.1 0.76 0.16233
0.11 0.76 0.1474
0.12 0.76 0.15514
0.13 0.76 0.14867
0.14 0.76 0.15142
0.15 0.76 0.14847
0.16 0.76 0.14821
0.17 0.76 0.14509
0.18 0.76 0.14734
0.19 0.76 0.14784
0.2 0.76 0.14297
0.21 0.76 0.14608
0.22 0.76 0.14227
0.23 0.76 0.14204
0.24 0.76 0.14544
0.25 0.76 0.14244
0.1 0.77 0.1746
0.11 0.77 0.16385
0.12 0.77 0.15842
0.13 0.77 0.15349
0.14 0.77 0.15485
0.15 0.77 0.15323
0.16 0.77 0.14803
0.17 0.77 0.14839
0.18 0.77 0.14612
0.19 0.77 0.14598
0.2 0.77 0.14533
0.21 0.77 0.14984
0.22 0.77 0.14573
0.23 0.77 0.14516
0.24 0.77 0.1431
0.25 0.77 0.14348
0.1 0.78 0.18856
0.11 0.78 0.18103
0.12 0.78 0.17935
0.13 0.78 0.16624
0.14 0.78 0.15722
0.15 0.78 0.15465
0.16 0.78 0.15304
0.17 0.78 0.14795
0.18 0.78 0.15223
0.19 0.78 0.14683
0.2 0.78 0.14602
0.21 0.78 0.14922
0.22 0.78 0.14625
0.23 0.78 0.14486
0.24 0.78 0.14309
0.25 0.78 0.14531
0.1 0.79 0.20961
0.11 0.79 0.19578
0.12 0.79 0.19023
0.13 0.79 0.18677
0.14 0.79 0.16407
0.15 0.79 0.16812
0.16 0.79 0.15352
0.17 0.79 0.15573
0.18 0.79 0.15229
0.19 0.79 0.14691
0.2 0.79 0.14629
0.21 0.79 0.14399
0.22 0.79 0.14777
0.23 0.79 0.14855
0.24 0.79 0.14837
0.25 0.79 0.14678
0.1 0.8 0.23893
0.11 0.8 0.22241
0.12 0.8 0.2067
0.13 0.8 0.19585
0.14 0.8 0.19134
0.15 0.8 0.1759
0.16 0.8 0.17297
0.17 0.8 0.15857
0.18 0.8 0.14856
0.19 0.8 0.15283
0.2 0.8 0.14943
0.21 0.8 0.14617
0.22 0.8 0.14902
0.23 0.8 0.14777
0.24 0.8 0.14535
0.25 0.8 0.14831
0.1 0.81 0.24493
0.11 0.81 0.23787
0.12 0.81 0.22256
0.13 0.81 0.21218
0.14 0.81 0.2084
0.15 0.81 0.19498
0.16 0.81 0.19105
0.17 0.81 0.18319
0.18 0.81 0.17585
0.19 0.81 0.15485
0.2 0.81 0.15417
0.21 0.81 0.14983
0.22 0.81 0.14712
0.23 0.81 0.14898
0.24 0.81 0.14924
0.25 0.81 0.14553
0.1 0.82 0.25996
0.11 0.82 0.26602
0.12 0.82 0.2519
0.13 0.82 0.24838
0.14 0.82 0.20805
0.15 0.82 0.22091
0.16 0.82 0.20861
0.17 0.82 0.20939
0.18 0.82 0.1884
0.19 0.82 0.15423
0.2 0.82 0.15553
0.21 0.82 0.15631
0.22 0.82 0.1528
0.23 0.82 0.15481
0.24 0.82 0.1504
0.25 0.82 0.15183
0.1 0.83 0.27085
0.11 0.83 0.29222
0.12 0.83 0.28568
0.13 0.83 0.27676
0.14 0.83 0.25658
0.15 0.83 0.25264
0.16 0.83 0.22561
0.17 0.83 0.22926
0.18 0.83 0.2126
