0.1 0.75 0.12822
0.11 0.75 0.12758
0.12 0.75 0.1264
0.13 0.75 0.12636
0.14 0.75 0.12999
0.15 0.75 0.13431
0.16 0.75 0.1311
0.17 0.75 0.13051
0.18 0.75 0.13079
0.19 0.75 0.1321
0.2 0.75 0.12949
0.21 0.75 0.13271
0.22 0.75 0.13386
0.23 0.75 0.13465
0.24 0.75 0.13722
0.25 0.75 0.13862
0.1 0.76 0.11497
0.11 0.76 0.12194
0.12 0.76 0.12188
0.13 0.76 0.12259
0.14 0.76 0.12512
0.15 0.76 0.12722
0.16 0.76 0.12635
0.17 0.76 0.1297
0.18 0.76 0.12952
0.19 0.76 0.13011
0.2 0.76 0.13233
0.21 0.76 0.12982
0.22 0.76 0.13237
0.23 0.76 0.13515
0.24 0.76 0.13731
0.25 0.76 0.13361
0.1 0.77 0.10195
0.11 0.77 0.10758
0.12 0.77 0.11513
0.13 0.77 0.12132
0.14 0.77 0.12015
0.15 0.77 0.12563
0.16 0.77 0.12748
0.17 0.77 0.12711
0.18 0.77 0.12935
0.19 0.77 0.1275
0.2 0.77 0.13014
0.21 0.77 0.13056
0.22 0.77 0.13149
0.23 0.77 0.13101
0.24 0.77 0.13351
0.25 0.77 0.1315
0.1 0.78 0.09124
0.11 0.78 0.09106
0.12 0.78 0.10018
0.13 0.78 0.10527
0.14 0.78 0.11495
0.15 0.78 0.11688
0.16 0.78 0.12028
0.17 0.78 0.12246
0.18 0.78 0.12424
0.19 0.78 0.12621
0.2 0.78 0.12485
0.21 0.78 0.12851
0.22 0.78 0.12865
0.23 0.78 0.13266
0.24 0.78 0.13163
0.25 0.78 0.12859
0.1 0.79 0.08093
0.11 0.79 0.0847
0.12 0.79 0.08891
0.13 0.79 0.08724
0.14 0.79 0.10318
0.15 0.79 0.10452
0.16 0.79 0.11726
0.17 0.79 0.12018
0.18 0.79 0.11995
0.19 0.79 0.1235
0.2 0.79 0.12757
0.21 0.79 0.12589
0.22 0.79 0.12686
0.23 0.79 0.12763
0.24 0.79 0.12922
0.25 0.79 0.13317
0.1 0.8 0.07219
0.11 0.8 0.07525
0.12 0.8 0.0807
0.13 0.8 0.08072
0.14 0.8 0.08511
0.15 0.8 0.09752
0.16 0.8 0.10043
0.17 0.8 0.11048
0.18 0.8 0.11864
0.19 0.8 0.12199
0.2 0.8 0.12274
0.21 0.8 0.12802
0.22 0.8 0.12333
0.23 0.8 0.12747
0.24 0.8 0.1283
0.25 0.8 0.129
0.1 0.81 0.07189
0.11 0.81 0.07463
0.12 0.81 0.07569
0.13 0.81 0.07804
0.14 0.81 0.0745
0.15 0.81 0.0841
0.16 0.81 0.08294
0.17 0.81 0.08701
0.18 0.81 0.0958
0.19 0.81 0.12075
0.2 0.81 0.1197
0.21 0.81 0.12124
0.22 0.81 0.12484
0.23 0.81 0.12929
0.24 0.81 0.13026
0.25 0.81 0.12592
0.1 0.82 0.06983
0.11 0.82 0.06503
0.12 0.82 0.06513
0.13 0.82 0.06993
0.14 0.82 0.07934
0.15 0.82 0.07333
0.16 0.82 0.07156
0.17 0.82 0.083
0.18 0.82 0.08544
0.19 0.82 0.11305
0.2 0.82 0.11575
0.21 0.82 0.11997
0.22 0.82 0.12285
0.23 0.82 0.12438
0.24 0.82 0.12564
0.25 0.82 0.12654
0.1 0.83 0.06644
0.11 0.83 0.05723
0.12 0.83 0.06452
0.13 0.83 0.056
0.14 0.83 0.06711
0.15 0.83 0.06323
0.16 0.83 0.07389
0.17 0.83 0.07189
0.18 0.83 0.0728
0.19 0.83 0.09221
0.2 0.83 0.11571
0.21 0.83 0.11956
0.22 0.83 0.12163
0.23 0.83 0.12253
0.24 0.83 0.12567
0.25 0.83 0.12365
0.1 0.84 0.05979
0.11 0.84 0.05243
0.12 0.84 0.05576
0.13 0.84 0.05452
0.14 0.84 0.05314
0.15 0.84 0.07028
0.16 0.84 0.07047
0.17 0.84 0.06578
0.18 0.84 0.07263
0.19 0.84 0.08397
0.2 0.84 0.08421
0.21 0.84 0.11806
0.22 0.84 0.11775
0.23 0.84 0.12309
0.24 0.84 0.11865
0.25 0.84 0.12311
0.1 0.85 0.05868
0.11 0.85 0.05606
0.12 0.85 0.05726
0.13 0.85 0.05471
0.14 0.85 0.06104
0.15 0.85 0.06056
0.16 0.85 0.05914
0.17 0.85 0.06374
0.18 0.85 0.07218
0.19 0.85 0.07166
0.2 0.85 0.09514
0.21 0.85 0.11387
0.22 0.85 0.11864
0.23 0.85 0.11823
0.24 0.85 0.12006
0.25 0.85 0.11929
0.1 0.86 0.05833
0.11 0.86 0.05546
0.12 0.86 0.04352
0.13 0.86 0.05473
0.14 0.86 0.06518
0.15 0.86 0.05962
